episode,avg_reward,avg_loss,run
288,-62.166666666666664,-0.4339588344097137,m1_contractorinactive
294,-124.33333333333333,-0.4720235288143158,m1_contractorinactive
300,-109.66666666666667,0.6878729701042176,m1_contractorinactive
306,-131.83333333333334,0.7289210736751557,m1_contractorinactive
312,-113.33333333333333,3.2243936538696287,m1_contractorinactive
318,-98.33333333333333,-0.11218111664056778,m1_contractorinactive
324,-76.83333333333333,-0.25335257276892664,m1_contractorinactive
330,-115.5,-0.0889529287815094,m1_contractorinactive
336,-112.0,-0.06872449330985546,m1_contractorinactive
342,-80.0,-0.4630125522613525,m1_contractorinactive
348,-59.666666666666664,-0.18431079909205436,m1_contractorinactive
354,-80.0,-0.04002799540758133,m1_contractorinactive
360,-92.83333333333333,-0.47425989508628846,m1_contractorinactive
366,-92.66666666666667,0.09845877438783646,m1_contractorinactive
372,-86.0,1.7449567854404449,m1_contractorinactive
378,-63.0,-0.3993253767490387,m1_contractorinactive
384,-57.0,0.20262619145214558,m1_contractorinactive
390,-73.83333333333333,0.9344812452793121,m1_contractorinactive
396,-50.166666666666664,3.2668854713439943,m1_contractorinactive
402,-67.33333333333333,-0.3647185623645782,m1_contractorinactive
408,-117.83333333333333,0.878736799955368,m1_contractorinactive
414,-83.33333333333333,-0.4452106535434723,m1_contractorinactive
420,-101.83333333333333,-0.4870197355747223,m1_contractorinactive
426,-95.5,-0.43933460116386414,m1_contractorinactive
432,-124.66666666666667,-0.4519845247268677,m1_contractorinactive
438,-70.16666666666667,-0.43306897282600404,m1_contractorinactive
444,-75.83333333333333,0.10897946283221245,m1_contractorinactive
450,-67.5,-0.20359660759568216,m1_contractorinactive
456,-81.5,-0.2510039355605841,m1_contractorinactive
462,-80.33333333333333,-0.40208808779716493,m1_contractorinactive
468,-48.833333333333336,-0.22968074828386306,m1_contractorinactive
474,-49.0,-0.1424475356936455,m1_contractorinactive
480,-28.5,-0.4702741801738739,m1_contractorinactive
486,-60.333333333333336,-0.43971853256225585,m1_contractorinactive
492,-59.166666666666664,0.46849474906921384,m1_contractorinactive
498,-37.333333333333336,-0.5162789404392243,m1_contractorinactive
504,-32.5,-0.43372068405151365,m1_contractorinactive
510,-67.66666666666667,-0.4139545619487762,m1_contractorinactive
516,-74.66666666666667,-0.4558130443096161,m1_contractorinactive
522,-76.5,-0.5142260015010833,m1_contractorinactive
528,-69.83333333333333,0.5373804271221161,m1_contractorinactive
534,-38.5,-0.4578727841377258,m1_contractorinactive
540,-31.666666666666668,1.1873174160718918,m1_contractorinactive
546,-67.0,-0.4173466622829437,m1_contractorinactive
552,-46.5,0.32643956542015073,m1_contractorinactive
558,-47.333333333333336,-0.19715730994939804,m1_contractorinactive
564,-78.33333333333333,0.5845592558383942,m1_contractorinactive
570,-53.166666666666664,-0.40815006494522094,m1_contractorinactive
576,-118.5,0.236551034450531,m1_contractorinactive
582,-82.5,-0.36166672706604003,m1_contractorinactive
588,-46.166666666666664,1.0093001961708068,m1_contractorinactive
594,-33.0,-0.3420885384082794,m1_contractorinactive
600,-57.666666666666664,-0.41125876307487486,m1_contractorinactive
606,-38.333333333333336,0.2328932635486126,m1_contractorinactive
612,-66.83333333333333,-0.3881018221378326,m1_contractorinactive
618,-78.83333333333333,-0.5071235358715057,m1_contractorinactive
624,-104.33333333333333,-0.5326314568519592,m1_contractorinactive
630,-47.166666666666664,-0.1917039781808853,m1_contractorinactive
636,-41.666666666666664,3.001902365684509,m1_contractorinactive
642,-59.166666666666664,1.2056686997413635,m1_contractorinactive
648,-54.333333333333336,-0.4411729097366333,m1_contractorinactive
654,-55.166666666666664,-0.3275619149208069,m1_contractorinactive
660,-31.0,-0.481641548871994,m1_contractorinactive
666,-48.333333333333336,2.808562660217285,m1_contractorinactive
672,-64.33333333333333,3.2991708517074585,m1_contractorinactive
678,-60.666666666666664,0.17086611315608025,m1_contractorinactive
684,-63.333333333333336,0.5587119653820991,m1_contractorinactive
690,-86.16666666666667,0.6655885338783264,m1_contractorinactive
696,-46.0,1.4685689210891724,m1_contractorinactive
702,-23.666666666666668,-0.37323026061058046,m1_contractorinactive
708,-68.5,-0.4040324091911316,m1_contractorinactive
714,-93.33333333333333,-0.5239856004714966,m1_contractorinactive
720,-75.16666666666667,-0.023412274941802026,m1_contractorinactive
726,-60.333333333333336,2.7811022758483888,m1_contractorinactive
732,-62.5,-0.36693304777145386,m1_contractorinactive
738,-52.0,3.1446446418762206,m1_contractorinactive
744,-59.833333333333336,-0.4169416308403015,m1_contractorinactive
750,-53.666666666666664,0.14636658877134323,m1_contractorinactive
756,-82.33333333333333,-0.45774851441383363,m1_contractorinactive
762,-45.0,1.7244852781295776,m1_contractorinactive
768,-101.5,2.6356789588928224,m1_contractorinactive
774,-78.83333333333333,1.154411995410919,m1_contractorinactive
780,-81.5,-0.1358084909617901,m1_contractorinactive
786,-37.333333333333336,1.1424279928207397,m1_contractorinactive
792,-31.166666666666668,-0.4170410692691803,m1_contractorinactive
798,-59.666666666666664,-0.3591628193855286,m1_contractorinactive
804,-51.5,-0.49151064157485963,m1_contractorinactive
810,-56.166666666666664,-0.38485332727432253,m1_contractorinactive
816,-54.666666666666664,-0.2844314217567444,m1_contractorinactive
822,-58.5,-0.24293799735605717,m1_contractorinactive
828,-66.5,-0.11879841722548008,m1_contractorinactive
834,-50.666666666666664,-0.3574282079935074,m1_contractorinactive
840,-83.16666666666667,-0.45090286135673524,m1_contractorinactive
846,-102.5,2.9486547231674196,m1_contractorinactive
852,-42.833333333333336,-0.4269338846206665,m1_contractorinactive
858,-60.833333333333336,-0.2729625429958105,m1_contractorinactive
864,-71.83333333333333,-0.4426331102848053,m1_contractorinactive
870,-71.0,0.7772438801825047,m1_contractorinactive
876,-53.166666666666664,0.2056341849267483,m1_contractorinactive
882,-45.5,-0.15797725096344947,m1_contractorinactive
888,-48.5,-0.4129917025566101,m1_contractorinactive
894,-54.333333333333336,-0.4772412836551666,m1_contractorinactive
900,-58.333333333333336,2.6131967067718507,m1_contractorinactive
906,-61.833333333333336,3.0518105745315554,m1_contractorinactive
