episode,avg_reward,avg_loss,run
2736,-103.75,-0.35556196570396426,contractorinactive
2748,-105.83333333333333,3.286349296569824,contractorinactive
2760,-118.5,-0.41301451325416566,contractorinactive
2772,-97.75,0.43128551840782164,contractorinactive
2784,-94.75,-0.2642137974500656,contractorinactive
2796,-111.0,1.2604401469230653,contractorinactive
2808,-102.0,-0.3928889513015747,contractorinactive
2820,-105.41666666666667,-0.4309226036071777,contractorinactive
2832,-90.0,-0.33921346068382263,contractorinactive
2844,-92.83333333333333,-0.026356955617666246,contractorinactive
2856,-122.75,-0.3275356858968735,contractorinactive
2868,-109.58333333333333,0.23126386851072311,contractorinactive
2880,-103.33333333333333,-0.36257311701774597,contractorinactive
2892,-74.08333333333333,-0.4664913356304169,contractorinactive
2904,-98.41666666666667,-0.485009765625,contractorinactive
2916,-91.08333333333333,-0.48752670288085936,contractorinactive
2928,-149.91666666666666,-0.22155789732933046,contractorinactive
2940,-91.83333333333333,1.0481205582618713,contractorinactive
2952,-118.08333333333333,2.7094453811645507,contractorinactive
2964,-83.33333333333333,-0.3193484663963318,contractorinactive
2976,-83.5,-0.40231072902679443,contractorinactive
2988,-105.08333333333333,1.585286545753479,contractorinactive
3000,-98.58333333333333,-0.4321738362312317,contractorinactive
3012,-102.16666666666667,-0.5266738712787629,contractorinactive
3024,-151.5,-0.1919930763542652,contractorinactive
3036,-119.58333333333333,-0.5198238015174865,contractorinactive
3048,-79.75,-0.33027916550636294,contractorinactive
3060,-87.25,-0.1904492348432541,contractorinactive
3072,-92.58333333333333,4.569552946090698,contractorinactive
3084,-68.41666666666667,-0.07857672087848186,contractorinactive
3096,-91.75,-0.34934050738811495,contractorinactive
3108,-104.16666666666667,-0.6176520466804505,contractorinactive
3120,-149.91666666666666,0.9129949808120728,contractorinactive
3132,-91.58333333333333,0.24260529428720473,contractorinactive
3144,-120.75,-0.5640087008476258,contractorinactive
3156,-78.25,0.35491675734519956,contractorinactive
3168,-103.16666666666667,-0.2946529746055603,contractorinactive
3180,-84.41666666666667,-0.0739388793706894,contractorinactive
3192,-150.33333333333334,-0.34227417707443236,contractorinactive
3204,-144.33333333333334,-0.4513582527637482,contractorinactive
3216,-169.58333333333334,-0.260971000790596,contractorinactive
3228,-130.41666666666666,2.2594793796539308,contractorinactive
3240,-92.66666666666667,1.037434732913971,contractorinactive
3252,-138.33333333333334,0.04746744148433209,contractorinactive
3264,-128.5,-0.4231848418712616,contractorinactive
3276,-84.0,-0.33037773370742796,contractorinactive
3288,-92.5,-0.37324947118759155,contractorinactive
3300,-95.83333333333333,-0.07001486420631409,contractorinactive
3312,-100.58333333333333,-0.03770875707268715,contractorinactive
3324,-92.16666666666667,-0.07375062927603722,contractorinactive
3336,-86.83333333333333,-0.2744802087545395,contractorinactive
3348,-80.33333333333333,0.8625188112258911,contractorinactive
3360,-85.5,-0.2181360900402069,contractorinactive
3372,-95.0,-0.17712903916835784,contractorinactive
3384,-85.16666666666667,0.193341663479805,contractorinactive
3396,-104.0,0.007927417755126953,contractorinactive
3408,-88.66666666666667,-0.4014781653881073,contractorinactive
3420,-104.91666666666667,-0.19311018288135529,contractorinactive
3432,-93.83333333333333,0.0034264862537384034,contractorinactive
3444,-83.91666666666667,0.30598397701978686,contractorinactive
3456,-91.25,-0.33283030092716215,contractorinactive
3468,-97.66666666666667,-0.4525554597377777,contractorinactive
3480,-104.83333333333333,0.1552871748805046,contractorinactive
3492,-77.58333333333333,1.0790108025074006,contractorinactive
3504,-80.16666666666667,-0.1793970823287964,contractorinactive
3516,-91.83333333333333,0.03441013246774673,contractorinactive
3528,-104.08333333333333,-0.24988613426685333,contractorinactive
3540,-88.41666666666667,0.20591925233602523,contractorinactive
3552,-76.5,0.09391171708703042,contractorinactive
3564,-91.66666666666667,3.852225732803345,contractorinactive
3576,-89.5,1.1490167498588562,contractorinactive
3588,-84.16666666666667,0.10209497399628162,contractorinactive
3600,-100.16666666666667,-0.3865814208984375,contractorinactive
3612,-93.41666666666667,-0.322387284040451,contractorinactive
3624,-83.58333333333333,0.10036847814917564,contractorinactive
3636,-121.41666666666667,-0.3483616590499878,contractorinactive
3648,-90.0,2.326957893371582,contractorinactive
3660,-93.66666666666667,-0.23213831186294556,contractorinactive
3672,-84.25,0.7037242591381073,contractorinactive
3684,-75.33333333333333,0.1272131860256195,contractorinactive
3696,-88.33333333333333,0.09319457188248634,contractorinactive
3708,-79.5,-0.47901539206504823,contractorinactive
3720,-128.41666666666666,7.819283866882325,contractorinactive
3732,-105.0,0.7664026618003845,contractorinactive
3744,-117.91666666666667,-0.48283385634422304,contractorinactive
3756,-120.66666666666667,-0.5004318177700042,contractorinactive
3768,-98.58333333333333,-0.44114622473716736,contractorinactive
3780,-89.33333333333333,-0.03844507038593292,contractorinactive
3792,-75.33333333333333,-0.45368015170097353,contractorinactive
3804,-132.25,-0.3054026126861572,contractorinactive
3816,-92.08333333333333,1.6725654363632203,contractorinactive
3828,-85.25,2.7871901988983154,contractorinactive
3840,-113.5,0.09234238490462303,contractorinactive
3852,-88.91666666666667,-0.31400260627269744,contractorinactive
3864,-94.75,-0.43841022849082945,contractorinactive
3876,-153.5,-0.44458158016204835,contractorinactive
3888,-124.16666666666667,-0.5232028365135193,contractorinactive
3900,-85.58333333333333,0.20028728544712066,contractorinactive
3912,-91.25,1.9632214546203612,contractorinactive
3924,-102.25,2.9839452266693116,contractorinactive
3936,-86.16666666666667,1.5448929071426392,contractorinactive
3948,-93.08333333333333,-0.4565438270568848,contractorinactive
3960,-94.08333333333333,-0.22041921317577362,contractorinactive
3972,-83.66666666666667,0.29263563454151154,contractorinactive
3984,-81.83333333333333,1.7346626281738282,contractorinactive
3996,-90.25,1.525762128829956,contractorinactive
4008,-83.91666666666667,-0.11580601334571838,contractorinactive
4020,-104.66666666666667,-0.48437572717666627,contractorinactive
4032,-104.83333333333333,-0.2999591946601868,contractorinactive
4044,-81.58333333333333,-0.23903900682926177,contractorinactive
4056,-98.33333333333333,0.18192416727542876,contractorinactive
4068,-81.5,-0.22403649017214775,contractorinactive
4080,-83.33333333333333,-0.42018174529075625,contractorinactive
4092,-83.91666666666667,-0.122415841370821,contractorinactive
4104,-80.66666666666667,-0.32595494836568834,contractorinactive
4116,-93.5,-0.5048503279685974,contractorinactive
4128,-95.58333333333333,-0.2045775204896927,contractorinactive
4140,-80.75,1.0973331689834596,contractorinactive
4152,-76.16666666666667,0.08556548431515694,contractorinactive
4164,-122.91666666666667,-0.3722723722457886,contractorinactive
4176,-81.75,1.0336416363716125,contractorinactive
4188,-70.91666666666667,0.4095323532819748,contractorinactive
4200,-78.16666666666667,2.8326931476593016,contractorinactive
4212,-94.33333333333333,-0.1960104711353779,contractorinactive
4224,-73.16666666666667,-0.4437742650508881,contractorinactive
4236,-73.16666666666667,0.6681352257728577,contractorinactive
4248,-102.5,1.3185314655303955,contractorinactive
4260,-113.75,-0.4984972655773163,contractorinactive
4272,-89.5,0.06563936062157154,contractorinactive
4284,-86.16666666666667,-0.2175573006272316,contractorinactive
4296,-86.0,-0.2979894995689392,contractorinactive
4308,-95.58333333333333,-0.33530260622501373,contractorinactive
4320,-74.5,1.1406421065330505,contractorinactive
4332,-79.33333333333333,-0.15525394976139067,contractorinactive
4344,-123.25,-0.4491048753261566,contractorinactive
4356,-91.75,-0.5040067076683045,contractorinactive
4368,-86.75,-0.16589873060584068,contractorinactive
4380,-97.5,-0.32889931797981264,contractorinactive
4392,-101.08333333333333,0.6688538193702698,contractorinactive
4404,-98.33333333333333,1.922554039955139,contractorinactive
4416,-121.25,-0.2674668312072754,contractorinactive
4428,-95.75,-0.41266252994537356,contractorinactive
4440,-71.91666666666667,0.013474423438310623,contractorinactive
4452,-82.41666666666667,-0.5045554935932159,contractorinactive
4464,-65.5,0.5740955412387848,contractorinactive
4476,-65.25,-0.4679245054721832,contractorinactive
4488,-92.91666666666667,-0.5319912672042847,contractorinactive
4500,-90.25,1.5488660097122193,contractorinactive
4512,-79.33333333333333,-0.2112621396780014,contractorinactive
4524,-74.5,-0.36927332282066344,contractorinactive
4536,-79.91666666666667,2.2900799036026003,contractorinactive
4548,-83.91666666666667,0.0534669391810894,contractorinactive
4560,-95.0,-0.3651173055171967,contractorinactive
4572,-87.08333333333333,-0.43697274327278135,contractorinactive
4584,-80.16666666666667,-0.28774021565914154,contractorinactive
4596,-115.41666666666667,-0.4512506783008575,contractorinactive
4608,-75.91666666666667,0.1397746056318283,contractorinactive
4620,-97.75,0.16627025455236435,contractorinactive
4632,-87.5,0.17321008667349816,contractorinactive
4644,-115.66666666666667,-0.3213897109031677,contractorinactive
4656,-96.08333333333333,-0.4132661044597626,contractorinactive
4668,-71.75,-0.22443410456180574,contractorinactive
4680,-77.58333333333333,-0.20147693902254105,contractorinactive
4692,-82.5,-0.44299447536468506,contractorinactive
4704,-73.58333333333333,-0.32915903329849244,contractorinactive
4716,-80.0,0.3989961206912994,contractorinactive
4728,-78.16666666666667,1.0585978984832765,contractorinactive
4740,-81.5,-0.07286791428923607,contractorinactive
4752,-68.33333333333333,-0.17856376692652703,contractorinactive
4764,-86.5,-0.4015713810920715,contractorinactive
4776,-77.16666666666667,-0.3965717047452927,contractorinactive
4788,-71.66666666666667,-0.4183591067790985,contractorinactive
4800,-77.91666666666667,3.821171283721924,contractorinactive
4812,-85.41666666666667,-0.2804731369018555,contractorinactive
4824,-99.16666666666667,-0.5322190821170807,contractorinactive
4836,-84.16666666666667,-0.36035175919532775,contractorinactive
4848,-94.58333333333333,-0.47052485346794126,contractorinactive
4860,-76.58333333333333,-0.41123276948928833,contractorinactive
4872,-80.33333333333333,-0.3822356700897217,contractorinactive
4884,-132.08333333333334,-0.36901035308837893,contractorinactive
4896,-93.16666666666667,0.0011830568313598634,contractorinactive
4908,-81.08333333333333,-0.24143079817295074,contractorinactive
4920,-79.5,-0.2835889637470245,contractorinactive
4932,-86.08333333333333,0.26630236208438873,contractorinactive
4944,-102.08333333333333,-0.36818925142288206,contractorinactive
4956,-99.5,-0.4818292737007141,contractorinactive
4968,-83.91666666666667,-0.1448603045195341,contractorinactive
4980,-96.75,-0.20044816732406617,contractorinactive
4992,-87.25,0.0760238990187645,contractorinactive
5004,-96.58333333333333,-0.4288272559642792,contractorinactive
5016,-101.25,3.0574661254882813,contractorinactive
5028,-100.66666666666667,-0.45604515075683594,contractorinactive
5040,-97.75,-0.4527990311384201,contractorinactive
5052,-88.41666666666667,0.16939527541399002,contractorinactive
5064,-108.08333333333333,-0.47017731666564944,contractorinactive
5076,-82.41666666666667,0.5457517832517624,contractorinactive
5088,-90.33333333333333,-0.43752010464668273,contractorinactive
5100,-82.25,0.8675408959388733,contractorinactive
5112,-84.5,-0.06950920969247817,contractorinactive
5124,-76.16666666666667,-0.3664624094963074,contractorinactive
5136,-78.16666666666667,-0.5360544919967651,contractorinactive
5148,-109.16666666666667,-0.10094152316451073,contractorinactive
5160,-102.16666666666667,3.470468807220459,contractorinactive
5172,-115.83333333333333,-0.36343235373497007,contractorinactive
5184,-115.66666666666667,-0.216949225962162,contractorinactive
5196,-107.33333333333333,-0.06934993043541908,contractorinactive
5208,-98.83333333333333,-0.323171055316925,contractorinactive
5220,-98.66666666666667,0.10238141641020775,contractorinactive
5232,-94.41666666666667,-0.4556391954421997,contractorinactive
5244,-96.16666666666667,-0.26018590331077573,contractorinactive
5256,-113.25,-0.32734706103801725,contractorinactive
5268,-86.0,-0.45501734018325807,contractorinactive
5280,-103.66666666666667,-0.11463952735066414,contractorinactive
5292,-123.83333333333333,0.08928657174110413,contractorinactive
5304,-112.25,4.525533676147461,contractorinactive
5316,-128.91666666666666,-0.203980153799057,contractorinactive
5328,-95.58333333333333,0.9336636543273926,contractorinactive
5340,-105.33333333333333,-0.3370449334383011,contractorinactive
5352,-98.16666666666667,-0.22488633990287782,contractorinactive
5364,-124.33333333333333,-0.42955045104026796,contractorinactive
5376,-127.91666666666667,-0.1134242556989193,contractorinactive
5388,-98.58333333333333,-0.520334643125534,contractorinactive
5400,-91.16666666666667,0.4305537238717079,contractorinactive
5412,-86.33333333333333,-0.45287697911262514,contractorinactive
5424,-117.16666666666667,-0.368247789144516,contractorinactive
5436,-118.91666666666667,-0.4375226140022278,contractorinactive
5448,-123.91666666666667,0.07322694286704064,contractorinactive
5460,-141.75,-0.2519942790269852,contractorinactive
5472,-104.83333333333333,2.514194703102112,contractorinactive
5484,-125.33333333333333,-0.4623956441879272,contractorinactive
5496,-83.0,-0.3280499815940857,contractorinactive
5508,-103.75,-0.34431990087032316,contractorinactive
5520,-94.0,0.299699467420578,contractorinactive
5532,-87.91666666666667,1.4941650867462157,contractorinactive
5544,-132.16666666666666,-0.21424405574798583,contractorinactive
5556,-112.33333333333333,1.4271487951278687,contractorinactive
5568,-102.0,-0.4333350956439972,contractorinactive
5580,-91.83333333333333,-0.13013596087694168,contractorinactive
5592,-86.66666666666667,1.544878315925598,contractorinactive
5604,-89.25,0.1778359241783619,contractorinactive
5616,-114.83333333333333,-0.5068684339523315,contractorinactive
5628,-111.91666666666667,-0.3658450484275818,contractorinactive
5640,-117.75,3.894797658920288,contractorinactive
5652,-118.75,-0.4733737826347351,contractorinactive
5664,-112.41666666666667,-0.4909739315509796,contractorinactive
5676,-88.58333333333333,-0.45088382363319396,contractorinactive
5688,-107.33333333333333,-0.4936345100402832,contractorinactive
5700,-91.16666666666667,-0.4919080793857574,contractorinactive
5712,-107.16666666666667,-0.449667364358902,contractorinactive
5724,-127.33333333333333,-0.4476569175720215,contractorinactive
5736,-97.25,-0.20450262054800988,contractorinactive
5748,-102.91666666666667,-0.15961625277996064,contractorinactive
5760,-120.08333333333333,5.038594436645508,contractorinactive
5772,-101.33333333333333,-0.4612335443496704,contractorinactive
5784,-97.41666666666667,-0.12739850729703903,contractorinactive
5796,-84.33333333333333,-0.32612460255622866,contractorinactive
5808,-112.66666666666667,-0.0907036878168583,contractorinactive
5820,-106.33333333333333,0.44480760097503663,contractorinactive
5832,-100.58333333333333,-0.5209710419178009,contractorinactive
5844,-101.91666666666667,-0.1675302878022194,contractorinactive
5856,-125.41666666666667,-0.307805198431015,contractorinactive
5868,-96.0,-0.39413854479789734,contractorinactive
5880,-85.83333333333333,-0.5271135747432709,contractorinactive
5892,-103.75,-0.4547302186489105,contractorinactive
5904,-101.33333333333333,5.48455696105957,contractorinactive
5916,-90.83333333333333,2.654318928718567,contractorinactive
5928,-86.33333333333333,-0.48465015888214114,contractorinactive
5940,-86.0,-0.3093506693840027,contractorinactive
5952,-88.5,-0.28760977685451505,contractorinactive
5964,-93.66666666666667,-0.3330386638641357,contractorinactive
5976,-94.83333333333333,-0.48676779866218567,contractorinactive
5988,-123.66666666666667,-0.5322861254215241,contractorinactive
6000,-100.33333333333333,1.2131139516830445,contractorinactive
6012,-94.25,0.3861427754163742,contractorinactive
6024,-101.58333333333333,-0.3828258216381073,contractorinactive
6036,-99.75,0.5181815207004548,contractorinactive
6048,-103.25,-0.35646597743034364,contractorinactive
6060,-119.83333333333333,-0.13932447507977486,contractorinactive
6072,-85.33333333333333,-0.19040134251117707,contractorinactive
6084,-109.08333333333333,0.015132512897253036,contractorinactive
6096,-101.91666666666667,2.1832627058029175,contractorinactive
6108,-96.5,0.9424323797225952,contractorinactive
6120,-86.75,-0.3342054784297943,contractorinactive
6132,-86.08333333333333,-0.4195628106594086,contractorinactive
6144,-107.91666666666667,-0.4030037343502045,contractorinactive
